product_id,mse_id,state,district,category_l1,category_l2,product_name,description,price,quantity,is_handmade
PROD00479,MSE03216,Maharashtra,Nagpur,Home & Kitchen,Home Decor,Wooden Chair,Wooden Chair by Nagpur Enterprise 3216 in Nagpur.,3312.31,1 piece,0
PROD00480,MSE00561,Tamil Nadu,Chennai,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Chennai Enterprise 561 in Chennai.,205.62,1 kg,1
PROD00481,MSE04681,Kerala,Ernakulam,Services,Digital Services,Web Development,Web Development by Ernakulam Enterprise 4681 in Ernakulam.,3162.37,250 ml,0
PROD00482,MSE02458,Maharashtra,Mumbai,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Mumbai Enterprise 2458 in Mumbai.,377.95,1 kg,1
PROD00483,MSE02859,Tamil Nadu,Coimbatore,Fashion,Women's Apparel,Handloom Dupatta,Handloom Dupatta by Coimbatore Enterprise 2859 in Coimbatore.,2082.43,500 gram,1
PROD00484,MSE02971,Maharashtra,Nagpur,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Nagpur Enterprise 2971 in Nagpur.,255.92,500 gram,1
PROD00485,MSE04804,Uttar Pradesh,Kanpur Nagar,Handicrafts & Handloom,Crafts,Wooden Craft,Wooden Craft by Kanpur Nagar Enterprise 4804 in Kanpur Nagar.,300.58,2 piece,1
PROD00486,MSE01655,Uttar Pradesh,Moradabad,Electronics,Mobile & Accessories,Earphones,Earphones by Moradabad Enterprise 1655 in Moradabad.,7006.42,250 ml,0
PROD00487,MSE01880,Maharashtra,Aurangabad,Agriculture,Seeds,Organic Fertilizer,Organic Fertilizer by Aurangabad Enterprise 1880 in Aurangabad.,969.87,500 gram,0
PROD00488,MSE02514,Kerala,Thiruvananthapuram,Agriculture,Seeds,Compost,Compost by Thiruvananthapuram Enterprise 2514 in Thiruvananthapuram.,747.04,1 piece,0
PROD00489,MSE02418,West Bengal,Kolkata,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Kolkata Enterprise 2418 in Kolkata.,1855.62,200 gram,0
PROD00490,MSE02480,Maharashtra,Mumbai,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Mumbai Enterprise 2480 in Mumbai.,211.2,200 gram,1
PROD00491,MSE02106,West Bengal,Siliguri,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Siliguri Enterprise 2106 in Siliguri.,171.76,1 piece,1
PROD00492,MSE01140,Madhya Pradesh,Ujjain,Services,Digital Services,Catalog Design,Catalog Design by Ujjain Enterprise 1140 in Ujjain.,1322.62,1 piece,0
PROD00493,MSE04081,West Bengal,Siliguri,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Siliguri Enterprise 4081 in Siliguri.,1592.31,250 ml,0
PROD00494,MSE04063,Haryana,Gurugram,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Gurugram Enterprise 4063 in Gurugram.,260.4,1 piece,1
PROD00495,MSE04908,Rajasthan,Udaipur,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Udaipur Enterprise 4908 in Udaipur.,2121.25,500 gram,0
PROD00496,MSE02815,Rajasthan,Udaipur,Fashion,Women's Apparel,Silk Stole,Silk Stole by Udaipur Enterprise 2815 in Udaipur.,1055.98,1 piece,1
PROD00497,MSE03561,Haryana,Ambala,Handicrafts & Handloom,Crafts,Wooden Craft,Wooden Craft by Ambala Enterprise 3561 in Ambala.,1789.39,200 gram,1
PROD00498,MSE03614,West Bengal,Siliguri,Agriculture,Seeds,Compost,Compost by Siliguri Enterprise 3614 in Siliguri.,162.39,2 piece,0
PROD00499,MSE00390,Tamil Nadu,Tiruppur,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Tiruppur Enterprise 390 in Tiruppur.,2992.05,250 ml,0
PROD00500,MSE02390,Kerala,Kozhikode,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Kozhikode Enterprise 2390 in Kozhikode.,364.15,2 piece,1
PROD00501,MSE00324,Madhya Pradesh,Ujjain,Handicrafts & Handloom,Crafts,Terracotta Pot,Terracotta Pot by Ujjain Enterprise 324 in Ujjain.,4445.23,250 ml,1
PROD00502,MSE01331,Kerala,Kozhikode,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Kozhikode Enterprise 1331 in Kozhikode.,511.39,500 gram,0
PROD00503,MSE03557,Uttar Pradesh,Varanasi,Handicrafts & Handloom,Crafts,Wooden Craft,Wooden Craft by Varanasi Enterprise 3557 in Varanasi.,3964.25,2 piece,1
PROD00504,MSE01464,Kerala,Kottayam,Fashion,Women's Apparel,Silk Stole,Silk Stole by Kottayam Enterprise 1464 in Kottayam.,542.99,250 ml,1
PROD00505,MSE00461,Uttar Pradesh,Kanpur Nagar,Electronics,Mobile & Accessories,LED Bulb,LED Bulb by Kanpur Nagar Enterprise 461 in Kanpur Nagar.,8932.94,500 gram,0
PROD00506,MSE03402,Tamil Nadu,Coimbatore,Fashion,Women's Apparel,Silk Stole,Silk Stole by Coimbatore Enterprise 3402 in Coimbatore.,1432.5,500 gram,1
PROD00507,MSE03093,Haryana,Hisar,Beauty & Personal Care,Skincare,Natural Soap,Natural Soap by Hisar Enterprise 3093 in Hisar.,1165.64,500 gram,0
PROD00508,MSE04986,Madhya Pradesh,Indore,Handicrafts & Handloom,Crafts,Papier-mâché Decor,Papier-mâché Decor by Indore Enterprise 4986 in Indore.,1899.89,500 gram,1
PROD00509,MSE04695,Karnataka,Mangaluru,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Mangaluru Enterprise 4695 in Mangaluru.,4369.76,1 piece,1
PROD00510,MSE04320,Tamil Nadu,Chennai,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Chennai Enterprise 4320 in Chennai.,121.78,1 piece,1
PROD00511,MSE02566,Haryana,Gurugram,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Gurugram Enterprise 2566 in Gurugram.,359.85,200 gram,1
PROD00512,MSE01644,Rajasthan,Jodhpur,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Jodhpur Enterprise 1644 in Jodhpur.,1117.74,250 ml,0
PROD00513,MSE03250,Karnataka,Hubballi,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Hubballi Enterprise 3250 in Hubballi.,1479.79,500 gram,1
PROD00514,MSE04037,Maharashtra,Aurangabad,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Aurangabad Enterprise 4037 in Aurangabad.,1096.1,1 kg,0
PROD00515,MSE01041,Rajasthan,Udaipur,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Udaipur Enterprise 1041 in Udaipur.,2782.78,1 piece,1
PROD00516,MSE01344,West Bengal,Kolkata,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Kolkata Enterprise 1344 in Kolkata.,2973.27,500 gram,0
PROD00517,MSE03001,Rajasthan,Kota,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Kota Enterprise 3001 in Kota.,227.43,200 gram,1
PROD00518,MSE04140,Tamil Nadu,Tiruppur,Services,Digital Services,IT Support,IT Support by Tiruppur Enterprise 4140 in Tiruppur.,3625.31,2 piece,0
PROD00519,MSE01961,West Bengal,Durgapur,Electronics,Mobile & Accessories,LED Bulb,LED Bulb by Durgapur Enterprise 1961 in Durgapur.,8883.47,250 ml,0
PROD00520,MSE01271,West Bengal,Kolkata,Agriculture,Seeds,Herbal Saplings,Herbal Saplings by Kolkata Enterprise 1271 in Kolkata.,1061.11,1 kg,0
PROD00521,MSE02224,Maharashtra,Mumbai,Handicrafts & Handloom,Crafts,Wooden Craft,Wooden Craft by Mumbai Enterprise 2224 in Mumbai.,1672.48,500 gram,1
PROD00522,MSE00843,Karnataka,Hubballi,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Hubballi Enterprise 843 in Hubballi.,519.81,250 ml,1
PROD00523,MSE03100,Karnataka,Mangaluru,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Mangaluru Enterprise 3100 in Mangaluru.,113.9,250 ml,1
PROD00524,MSE01260,Tamil Nadu,Coimbatore,Food & Beverage,Packaged Foods,Papad,Papad by Coimbatore Enterprise 1260 in Coimbatore.,340.2,2 piece,1
PROD00525,MSE00801,West Bengal,Siliguri,Handicrafts & Handloom,Crafts,Papier-mâché Decor,Papier-mâché Decor by Siliguri Enterprise 801 in Siliguri.,3117.37,1 piece,1
PROD00526,MSE03356,West Bengal,Kolkata,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Kolkata Enterprise 3356 in Kolkata.,2111.92,250 ml,0
PROD00527,MSE00693,Rajasthan,Kota,Electronics,Mobile & Accessories,Mobile Charger,Mobile Charger by Kota Enterprise 693 in Kota.,8560.27,500 gram,0
PROD00528,MSE01156,Haryana,Ambala,Food & Beverage,Packaged Foods,Papad,Papad by Ambala Enterprise 1156 in Ambala.,156.77,1 piece,1
PROD00529,MSE01548,Rajasthan,Jodhpur,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Jodhpur Enterprise 1548 in Jodhpur.,3276.78,500 gram,0
PROD00530,MSE01755,Uttar Pradesh,Agra,Food & Beverage,Packaged Foods,Papad,Papad by Agra Enterprise 1755 in Agra.,162.27,200 gram,1
PROD00531,MSE03183,Karnataka,Belagavi,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Belagavi Enterprise 3183 in Belagavi.,1587.83,200 gram,0
PROD00532,MSE02642,Uttar Pradesh,Kanpur Nagar,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Kanpur Nagar Enterprise 2642 in Kanpur Nagar.,3018.09,250 ml,0
PROD00533,MSE02609,Karnataka,Hubballi,Electronics,Mobile & Accessories,Mobile Charger,Mobile Charger by Hubballi Enterprise 2609 in Hubballi.,8436.77,1 kg,0
PROD00534,MSE03360,Gujarat,Surat,Agriculture,Seeds,Vegetable Seeds,Vegetable Seeds by Surat Enterprise 3360 in Surat.,460.23,250 ml,0
PROD00535,MSE01139,Gujarat,Ahmedabad,Agriculture,Seeds,Vegetable Seeds,Vegetable Seeds by Ahmedabad Enterprise 1139 in Ahmedabad.,1131.9,1 piece,0
PROD00536,MSE02253,West Bengal,Howrah,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Howrah Enterprise 2253 in Howrah.,2583.45,500 gram,1
PROD00537,MSE00842,Maharashtra,Nashik,Food & Beverage,Packaged Foods,Papad,Papad by Nashik Enterprise 842 in Nashik.,254.97,1 piece,1
PROD00538,MSE02919,Haryana,Gurugram,Agriculture,Seeds,Organic Fertilizer,Organic Fertilizer by Gurugram Enterprise 2919 in Gurugram.,332.7,200 gram,0
PROD00539,MSE02050,Karnataka,Hubballi,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Hubballi Enterprise 2050 in Hubballi.,3005.58,250 ml,1
PROD00540,MSE04441,Karnataka,Bengaluru Urban,Fashion,Women's Apparel,Silk Stole,Silk Stole by Bengaluru Urban Enterprise 4441 in Bengaluru Urban.,726.59,500 gram,1
PROD00541,MSE04570,Kerala,Thrissur,Services,Digital Services,IT Support,IT Support by Thrissur Enterprise 4570 in Thrissur.,2888.8,1 piece,0
PROD00542,MSE02536,Kerala,Thrissur,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Thrissur Enterprise 2536 in Thrissur.,268.46,1 piece,1
PROD00543,MSE02837,Karnataka,Mysuru,Services,Digital Services,Catalog Design,Catalog Design by Mysuru Enterprise 2837 in Mysuru.,5911.72,250 ml,0
PROD00544,MSE03558,West Bengal,Siliguri,Fashion,Women's Apparel,Handloom Dupatta,Handloom Dupatta by Siliguri Enterprise 3558 in Siliguri.,1545.24,500 gram,1
PROD00545,MSE04044,Karnataka,Bengaluru Urban,Fashion,Women's Apparel,Handloom Dupatta,Handloom Dupatta by Bengaluru Urban Enterprise 4044 in Bengaluru Urban.,2101.17,2 piece,1
PROD00546,MSE04061,Madhya Pradesh,Ujjain,Fashion,Women's Apparel,Silk Stole,Silk Stole by Ujjain Enterprise 4061 in Ujjain.,447.34,250 ml,1
PROD00547,MSE01102,Madhya Pradesh,Ujjain,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Ujjain Enterprise 1102 in Ujjain.,2742.03,1 piece,0
PROD00548,MSE01969,Kerala,Kozhikode,Fashion,Women's Apparel,Handloom Dupatta,Handloom Dupatta by Kozhikode Enterprise 1969 in Kozhikode.,1818.71,200 gram,1
PROD00549,MSE03847,Karnataka,Hubballi,Agriculture,Seeds,Organic Fertilizer,Organic Fertilizer by Hubballi Enterprise 3847 in Hubballi.,448.63,2 piece,0
PROD00550,MSE01290,Madhya Pradesh,Bhopal,Beauty & Personal Care,Skincare,Herbal Face Pack,Herbal Face Pack by Bhopal Enterprise 1290 in Bhopal.,574.92,2 piece,0
PROD00551,MSE04943,West Bengal,Durgapur,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Durgapur Enterprise 4943 in Durgapur.,408.82,1 piece,1
PROD00552,MSE00031,Karnataka,Hubballi,Fashion,Women's Apparel,Silk Stole,Silk Stole by Hubballi Enterprise 31 in Hubballi.,993.74,500 gram,1
PROD00553,MSE04655,Gujarat,Surat,Agriculture,Seeds,Vegetable Seeds,Vegetable Seeds by Surat Enterprise 4655 in Surat.,482.9,1 kg,0
PROD00554,MSE03242,Kerala,Kozhikode,Beauty & Personal Care,Skincare,Natural Soap,Natural Soap by Kozhikode Enterprise 3242 in Kozhikode.,885.34,250 ml,0
PROD00555,MSE00554,Uttar Pradesh,Varanasi,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Varanasi Enterprise 554 in Varanasi.,328.82,2 piece,1
PROD00556,MSE02895,Rajasthan,Kota,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Kota Enterprise 2895 in Kota.,181.18,2 piece,1
PROD00557,MSE00405,Haryana,Gurugram,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Gurugram Enterprise 405 in Gurugram.,270.66,200 gram,1
PROD00558,MSE00490,West Bengal,Howrah,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Howrah Enterprise 490 in Howrah.,1772.98,500 gram,0
PROD00559,MSE01247,Gujarat,Vadodara,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Vadodara Enterprise 1247 in Vadodara.,129.74,250 ml,1
PROD00560,MSE03077,Kerala,Ernakulam,Fashion,Women's Apparel,Silk Stole,Silk Stole by Ernakulam Enterprise 3077 in Ernakulam.,905.21,2 piece,1
PROD00561,MSE02038,West Bengal,Howrah,Handicrafts & Handloom,Crafts,Terracotta Pot,Terracotta Pot by Howrah Enterprise 2038 in Howrah.,1242.91,2 piece,1
PROD00562,MSE00677,Maharashtra,Nashik,Food & Beverage,Packaged Foods,Papad,Papad by Nashik Enterprise 677 in Nashik.,104.57,250 ml,1
PROD00563,MSE03168,Karnataka,Hubballi,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Hubballi Enterprise 3168 in Hubballi.,116.05,250 ml,1
PROD00564,MSE02824,Tamil Nadu,Salem,Services,Digital Services,IT Support,IT Support by Salem Enterprise 2824 in Salem.,2991.14,500 gram,0
PROD00565,MSE00332,Karnataka,Hubballi,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Hubballi Enterprise 332 in Hubballi.,150.1,2 piece,1
PROD00566,MSE02978,Rajasthan,Kota,Agriculture,Seeds,Vegetable Seeds,Vegetable Seeds by Kota Enterprise 2978 in Kota.,67.2,250 ml,0
PROD00567,MSE02283,Maharashtra,Mumbai,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Mumbai Enterprise 2283 in Mumbai.,205.44,2 piece,1
PROD00568,MSE00377,Karnataka,Hubballi,Beauty & Personal Care,Skincare,Essential Oil,Essential Oil by Hubballi Enterprise 377 in Hubballi.,1297.46,1 piece,0
PROD00569,MSE01845,Tamil Nadu,Madurai,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Madurai Enterprise 1845 in Madurai.,343.59,500 gram,1
PROD00570,MSE01665,Madhya Pradesh,Gwalior,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Gwalior Enterprise 1665 in Gwalior.,362.88,2 piece,1
PROD00571,MSE03078,West Bengal,Howrah,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Howrah Enterprise 3078 in Howrah.,161.57,250 ml,1
PROD00572,MSE00974,Gujarat,Rajkot,Services,Digital Services,Web Development,Web Development by Rajkot Enterprise 974 in Rajkot.,5793.28,1 piece,0
PROD00573,MSE01889,West Bengal,Howrah,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Howrah Enterprise 1889 in Howrah.,198.14,1 kg,1
PROD00574,MSE02888,Kerala,Kozhikode,Agriculture,Seeds,Compost,Compost by Kozhikode Enterprise 2888 in Kozhikode.,715.04,250 ml,0
PROD00575,MSE00083,Karnataka,Bengaluru Urban,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Bengaluru Urban Enterprise 83 in Bengaluru Urban.,1324.43,2 piece,1
PROD00576,MSE04983,Karnataka,Belagavi,Services,Digital Services,IT Support,IT Support by Belagavi Enterprise 4983 in Belagavi.,1652.12,2 piece,0
PROD00577,MSE04579,Maharashtra,Aurangabad,Fashion,Women's Apparel,Handloom Dupatta,Handloom Dupatta by Aurangabad Enterprise 4579 in Aurangabad.,850.05,1 piece,1
PROD00578,MSE03063,Karnataka,Mysuru,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Mysuru Enterprise 3063 in Mysuru.,352.92,250 ml,1
PROD00579,MSE04455,Karnataka,Mysuru,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Mysuru Enterprise 4455 in Mysuru.,3474.3,200 gram,1
PROD00580,MSE03400,Rajasthan,Udaipur,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Udaipur Enterprise 3400 in Udaipur.,396.42,500 gram,1
PROD00581,MSE02322,Madhya Pradesh,Indore,Services,Digital Services,Catalog Design,Catalog Design by Indore Enterprise 2322 in Indore.,1906.05,200 gram,0
PROD00582,MSE00081,Karnataka,Belagavi,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Belagavi Enterprise 81 in Belagavi.,3064.57,2 piece,1
PROD00583,MSE01168,West Bengal,Siliguri,Beauty & Personal Care,Skincare,Natural Soap,Natural Soap by Siliguri Enterprise 1168 in Siliguri.,647.5,2 piece,0
PROD00584,MSE02908,West Bengal,Asansol,Services,Digital Services,Web Development,Web Development by Asansol Enterprise 2908 in Asansol.,836.57,200 gram,0
PROD00585,MSE03385,West Bengal,Kolkata,Agriculture,Seeds,Compost,Compost by Kolkata Enterprise 3385 in Kolkata.,273.88,1 kg,0
PROD00586,MSE02408,Rajasthan,Udaipur,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Udaipur Enterprise 2408 in Udaipur.,359.62,1 kg,1
PROD00587,MSE01424,West Bengal,Durgapur,Electronics,Mobile & Accessories,Earphones,Earphones by Durgapur Enterprise 1424 in Durgapur.,6930.58,2 piece,0
PROD00588,MSE03941,Karnataka,Bengaluru Urban,Handicrafts & Handloom,Crafts,Papier-mâché Decor,Papier-mâché Decor by Bengaluru Urban Enterprise 3941 in Bengaluru Urban.,3513.57,1 piece,1
PROD00589,MSE01608,Madhya Pradesh,Ujjain,Beauty & Personal Care,Skincare,Herbal Face Pack,Herbal Face Pack by Ujjain Enterprise 1608 in Ujjain.,548.08,250 ml,0
PROD00590,MSE00342,Haryana,Gurugram,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Gurugram Enterprise 342 in Gurugram.,265.65,1 piece,0
PROD00591,MSE02706,Rajasthan,Jaipur,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Jaipur Enterprise 2706 in Jaipur.,157.73,2 piece,1
PROD00592,MSE01403,Kerala,Kozhikode,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Kozhikode Enterprise 1403 in Kozhikode.,91.42,250 ml,1
PROD00593,MSE01998,Haryana,Faridabad,Handicrafts & Handloom,Crafts,Terracotta Pot,Terracotta Pot by Faridabad Enterprise 1998 in Faridabad.,4291.15,2 piece,1
PROD00594,MSE04924,Rajasthan,Jodhpur,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Jodhpur Enterprise 4924 in Jodhpur.,197.72,500 gram,1
PROD00595,MSE03122,Uttar Pradesh,Kanpur Nagar,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Kanpur Nagar Enterprise 3122 in Kanpur Nagar.,315.82,250 ml,1
PROD00596,MSE02873,Kerala,Ernakulam,Services,Digital Services,Catalog Design,Catalog Design by Ernakulam Enterprise 2873 in Ernakulam.,2099.99,1 piece,0
PROD00597,MSE02672,West Bengal,Howrah,Home & Kitchen,Home Decor,Wooden Chair,Wooden Chair by Howrah Enterprise 2672 in Howrah.,2852.88,200 gram,0
PROD00598,MSE04957,Uttar Pradesh,Moradabad,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Moradabad Enterprise 4957 in Moradabad.,415.52,2 piece,1
PROD00599,MSE04623,Maharashtra,Aurangabad,Handicrafts & Handloom,Crafts,Papier-mâché Decor,Papier-mâché Decor by Aurangabad Enterprise 4623 in Aurangabad.,3622.87,200 gram,1
PROD00600,MSE00059,West Bengal,Siliguri,Food & Beverage,Packaged Foods,Papad,Papad by Siliguri Enterprise 59 in Siliguri.,120.51,1 kg,1
PROD00601,MSE03425,Maharashtra,Aurangabad,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Aurangabad Enterprise 3425 in Aurangabad.,369.07,2 piece,1
PROD00602,MSE00381,Tamil Nadu,Madurai,Services,Digital Services,Catalog Design,Catalog Design by Madurai Enterprise 381 in Madurai.,2043.75,1 piece,0
PROD00603,MSE01187,Gujarat,Vadodara,Services,Digital Services,Web Development,Web Development by Vadodara Enterprise 1187 in Vadodara.,374.65,200 gram,0
PROD00604,MSE02461,Rajasthan,Jaipur,Agriculture,Seeds,Vegetable Seeds,Vegetable Seeds by Jaipur Enterprise 2461 in Jaipur.,604.77,2 piece,0
PROD00605,MSE01150,Tamil Nadu,Tiruppur,Services,Digital Services,Digital Marketing,Digital Marketing by Tiruppur Enterprise 1150 in Tiruppur.,5119.07,500 gram,0
PROD00606,MSE04000,Tamil Nadu,Chennai,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Chennai Enterprise 4000 in Chennai.,1437.15,500 gram,0
PROD00607,MSE01656,Gujarat,Ahmedabad,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Ahmedabad Enterprise 1656 in Ahmedabad.,297.07,2 piece,1
PROD00608,MSE04940,Haryana,Hisar,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Hisar Enterprise 4940 in Hisar.,1096.79,250 ml,0
PROD00609,MSE00237,Uttar Pradesh,Agra,Fashion,Women's Apparel,Handloom Dupatta,Handloom Dupatta by Agra Enterprise 237 in Agra.,1003.0,500 gram,1
PROD00610,MSE04247,Rajasthan,Jaipur,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Jaipur Enterprise 4247 in Jaipur.,113.66,1 kg,1
PROD00611,MSE04659,Tamil Nadu,Madurai,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Madurai Enterprise 4659 in Madurai.,2197.99,1 kg,0
PROD00612,MSE03179,Haryana,Faridabad,Beauty & Personal Care,Skincare,Ayurvedic Balm,Ayurvedic Balm by Faridabad Enterprise 3179 in Faridabad.,950.08,200 gram,0
PROD00613,MSE01773,Uttar Pradesh,Kanpur Nagar,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Kanpur Nagar Enterprise 1773 in Kanpur Nagar.,2634.06,200 gram,0
PROD00614,MSE02640,Uttar Pradesh,Varanasi,Beauty & Personal Care,Skincare,Herbal Face Pack,Herbal Face Pack by Varanasi Enterprise 2640 in Varanasi.,1745.68,1 kg,0
PROD00615,MSE00539,Tamil Nadu,Madurai,Agriculture,Seeds,Compost,Compost by Madurai Enterprise 539 in Madurai.,473.57,500 gram,0
PROD00616,MSE04130,Maharashtra,Pune,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Pune Enterprise 4130 in Pune.,1798.84,200 gram,1
PROD00617,MSE01204,Kerala,Ernakulam,Food & Beverage,Packaged Foods,Papad,Papad by Ernakulam Enterprise 1204 in Ernakulam.,369.26,500 gram,1
PROD00618,MSE01815,Haryana,Gurugram,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Gurugram Enterprise 1815 in Gurugram.,85.54,500 gram,1
PROD00619,MSE01760,West Bengal,Siliguri,Agriculture,Seeds,Organic Fertilizer,Organic Fertilizer by Siliguri Enterprise 1760 in Siliguri.,977.1,1 piece,0
PROD00620,MSE01261,Gujarat,Surat,Agriculture,Seeds,Herbal Saplings,Herbal Saplings by Surat Enterprise 1261 in Surat.,832.68,250 ml,0
